Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),Days,MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
2004-06-28,821.33,1396.33,1438.31,1180.0,2494,809.8557142857143,810.8330000000001,831.3925555555555,7.0,5.948652108175582,17.67386013483009,25.173928932346158
2004-06-29,828.33,1393.67,1434.09,1183.0,2495,813.1885714285715,811.7106666666666,831.3184444444445,7.0,8.682208683187993,17.872738619016985,25.173007521273572
2004-06-30,801.67,1358.67,1394.82,1145.0,2496,812.1414285714285,811.633,830.9592222222223,-26.660000000000082,9.65869457803418,17.912419530729238,25.364261605745067
2004-07-01,802.67,1349.67,1392.76,1146.0,2497,811.7128571428572,811.5443333333333,830.5296666666667,1.0,10.052239740917692,17.95123676131931,25.513577282126004
2004-07-02,791.0,1337.0,1381.19,1122.0,2498,809.38,809.611,829.7593333333333,-11.669999999999959,12.767162305409478,16.86883421957782,25.64998218455709
2004-07-05,792.0,1340.33,1383.5,1127.0,2499,807.3328571428572,808.511,828.5815555555555,1.0,14.384186588362807,16.906635577437765,24.90412072357535
2004-07-06,803.33,1343.67,1399.67,1139.0,2500,805.7614285714286,808.0443333333334,827.5296666666667,11.330000000000041,14.090221702242392,16.847930535525467,23.918939346026328
2004-07-07,831.33,1433.33,1476.8,1192.0,2501,807.1900000000002,808.1776666666666,827.0,28.0,16.27007375518965,17.020760281822646,23.28578960983488
2004-07-08,829.33,1441.0,1478.49,1193.0,2502,807.3328571428572,808.322,826.4888888888889,-2.0,16.48953679788599,17.18588783526224,22.710790557376253
2004-07-09,832.33,1435.67,1477.75,1193.0,2503,811.7128571428572,808.1996666666666,826.1,3.0,18.66336582208269,16.994066811042266,22.29952682524676
2004-07-12,840.0,1452.67,1497.5,1207.0,2504,817.0457142857143,807.5553333333334,825.8630000000002,7.669999999999959,20.85362067453787,15.267326106209218,22.032645260878187
2004-07-13,841.0,1446.33,1491.08,1212.0,2505,824.1885714285715,808.0329999999999,825.8371111111112,1.0,18.91880319378604,16.088094152037836,22.013250873806584
2004-07-14,861.33,1502.67,1539.02,1242.0,2506,834.0928571428573,810.3106666666666,826.0296666666667,20.33000000000004,17.340915695039197,18.536936646232938,22.248449937185022
2004-07-15,882.67,1544.0,1577.5,1275.0,2507,845.4271428571428,813.3439999999999,826.551888888889,21.339999999999918,19.656921354641913,22.420194037658035,23.01564455203253
2004-07-16,884.33,1543.33,1586.84,1276.0,2508,852.9985714285714,816.6326666666666,827.2222222222222,1.6600000000000819,23.208419757037518,25.27503196666893,23.805491613532855
2004-07-19,901.33,1586.33,1624.51,1307.0,2509,863.2842857142857,820.466,827.9147777777778,17.0,26.667516980489125,28.971176710596573,25.02729005912456
2004-07-20,893.33,1567.0,1600.3,1293.0,2510,871.9985714285714,823.577,828.5147777777778,-8.0,24.765380694679216,31.59031880830614,25.934868950485082
2004-07-21,936.0,1616.67,1654.15,1353.0,2511,885.7128571428572,828.0103333333334,829.4184444444445,42.66999999999996,30.0988575166846,37.40108042721605,28.1764969358544
2004-07-22,942.33,1639.67,1676.86,1366.0,2512,900.1885714285714,832.9656666666666,830.2962222222222,6.330000000000041,29.368590040257214,42.23066851625726,30.38851692415442
2004-07-23,940.67,1633.67,1666.16,1374.0,2513,911.5228571428571,837.9436666666667,831.3517777777778,-1.6600000000000819,27.094217534558226,45.804205384617575,32.5047713897023
2004-07-26,929.33,1608.0,1645.81,1356.0,2514,918.1885714285714,842.588,832.274,-11.339999999999918,24.420498512920627,47.795723181885926,34.074059288631474
2004-07-27,935.33,1620.0,1649.2,1368.0,2515,925.4742857142857,846.6766666666666,833.2665555555557,6.0,19.807484996974058,50.32754077954005,35.73877855352021
2004-07-28,969.67,1673.0,1705.85,1417.0,2516,935.2371428571429,851.7099999999999,834.5258888888889,34.33999999999992,22.572622587481625,54.783565620226966,38.45432287894403
2004-07-29,976.33,1680.0,1713.23,1419.0,2517,947.0942857142857,857.1543333333334,835.9481111111111,6.660000000000082,18.28210040555843,58.77437576094472,41.236944597817505
2004-07-30,959.33,1660.33,1690.18,1405.0,2518,950.4271428571429,862.2986666666667,837.0776666666667,-17.0,18.047553587039186,60.77211745715859,43.18494819581042
2004-08-02,987.33,1714.33,1745.37,1450.0,2519,956.8557142857144,868.243,838.5702222222224,28.0,22.21582233242091,64.01408547313893,45.9728040998661
2004-08-03,1008.0,1738.67,1774.39,1473.0,2520,966.4742857142858,874.9873333333334,840.1183333333335,20.66999999999996,27.890855046755487,67.74402856660969,49.22844482956725
2004-08-04,1008.67,1744.0,1778.14,1475.0,2521,977.8085714285716,881.6986666666667,841.7443333333334,0.6699999999999591,26.359428691713546,70.71814612432402,52.291802031136655
2004-08-05,994.67,1718.33,1751.86,1454.0,2522,986.2857142857143,887.9766666666667,843.1332222222222,-14.0,18.911028402478152,72.14217697607604,54.64875620423421
2004-08-06,935.0,1635.33,1667.32,1359.0,2523,981.3328571428572,891.999,843.7035555555557,-59.66999999999996,26.85823567940961,71.25290185740064,55.340042054848254
2004-08-09,939.67,1639.33,1671.12,1363.0,2524,976.0957142857143,895.9436666666666,844.4443333333334,4.669999999999959,31.21687676945322,70.47716908298005,56.17650672637263
2004-08-10,962.67,1674.67,1708.26,1388.0,2525,976.5728571428571,900.4216666666667,845.9887777777777,23.0,30.942223963552813,70.30061818940891,57.494235115564024
2004-08-11,932.67,1612.67,1645.69,1347.0,2526,968.7642857142856,904.7883333333333,847.0036666666667,-30.0,34.47089490046856,67.98558686413867,58.212751941927145
2004-08-12,949.33,1640.0,1671.1,1367.0,2527,960.382857142857,909.677,848.3517777777778,16.660000000000082,30.210283411621393,65.62116848057202,59.16482901445983
2004-08-13,942.33,1644.67,1677.01,1358.0,2528,950.9057142857142,914.7213333333333,849.7184444444445,-7.0,21.762012665168534,61.89441062909847,59.9029172426763
2004-08-16,938.0,1616.0,1657.22,1344.0,2529,942.8100000000001,919.588,851.0036666666667,-4.330000000000041,10.279200682321608,57.49586530259018,60.54609530920771
2004-08-17,953.67,1620.67,1669.28,1354.0,2530,945.4771428571429,924.5993333333333,852.5333333333333,15.669999999999959,10.336986527851979,53.42081396847613,61.385077570328576
2004-08-18,968.67,1670.33,1704.35,1386.0,2531,949.62,929.1773333333333,854.3,15.0,13.071359276455555,50.981413173748784,62.416949729090355
2004-08-19,1013.33,1747.0,1787.58,1445.0,2532,956.8571428571429,935.3106666666666,856.3777777777777,44.66000000000008,27.529349619580863,49.604531976834416,64.55139970593704
2004-08-20,1022.33,1756.0,1794.7,1456.0,2533,969.6657142857142,941.644,858.5036666666667,9.0,34.40070534992695,48.1096776843671,66.8170373961996
2004-08-23,1031.33,1757.67,1800.02,1475.0,2534,981.38,948.0216666666668,860.8703333333334,8.999999999999886,39.851437866169775,46.83556282782844,69.11095827595548
2004-08-24,1019.33,1722.33,1761.59,1455.0,2535,992.3800000000001,953.966,863.0443333333334,-11.999999999999886,37.85305491856605,44.015951935915,70.97975036523265
2004-08-25,996.33,1700.33,1732.69,1433.0,2536,1000.7128571428573,958.466,865.0961111111112,-23.0,29.35269761272818,41.017446548712954,72.13750813698005
2004-08-26,1021.67,1710.33,1757.99,1455.0,2537,1010.4271428571429,963.0993333333333,867.373888888889,25.339999999999918,21.350586029686145,39.998351425763076,73.80838668729591
2004-08-27,1025.67,1731.67,1771.98,1473.0,2538,1018.5699999999999,967.8106666666666,869.6924444444445,4.000000000000114,11.251873918075104,38.70345078911907,75.46705913299454
2004-08-30,1017.33,1740.33,1768.75,1468.0,2539,1019.1414285714287,971.6773333333333,871.7813333333335,-8.340000000000032,11.04100150744092,37.611768144900864,76.92508131475401
2004-08-31,1009.0,1701.67,1746.32,1434.0,2540,1017.237142857143,975.5329999999999,873.6405555555557,-8.330000000000041,11.537762224297863,35.15159280735147,78.20068036661102
2004-09-01,959.0,1621.67,1658.11,1361.0,2541,1006.9042857142857,976.2996666666666,875.0516666666667,-50.0,23.25331650696081,34.50449670674536,78.58573778100502
2004-09-02,952.0,1604.0,1642.31,1350.0,2542,997.2857142857143,976.622,876.2108888888888,-7.0,30.157266043848555,34.22021336514309,78.94595412913135
2004-09-03,949.0,1586.0,1623.52,1347.0,2543,990.5242857142857,976.8996666666666,877.2664444444443,-3.0,35.27828078633353,33.951173204343334,79.28004128888396
2004-09-06,944.0,1551.83,1604.42,1329.0,2544,979.4285714285714,977.3886666666666,878.2256666666666,-5.0,36.05549446275225,33.34259156021504,79.56203553824756
2004-09-07,898.0,1517.67,1543.57,1276.0,2545,961.1899999999999,976.1443333333333,878.8071111111111,-46.0,40.75090223951263,35.587338864665895,79.51264356027394
2004-09-08,896.33,1504.0,1542.74,1268.0,2546,943.9042857142857,973.6996666666668,879.5033333333333,-1.669999999999959,38.57323072510549,38.45123238982249,79.387207160063
2004-09-09,888.0,1491.67,1527.14,1253.0,2547,926.6185714285714,970.7553333333333,880.2736666666667,-8.330000000000041,30.885893451320474,41.50357780447347,79.12622134528237
2004-09-10,875.67,1472.0,1512.41,1231.0,2548,914.7142857142857,967.9666666666667,880.9218888888889,-12.330000000000041,32.3492564866424,44.96406406752533,78.84323899101847
2004-09-13,874.33,1474.67,1510.62,1233.0,2549,903.6185714285714,964.2,881.5514444444445,-1.3399999999999181,30.707513428357267,47.92181059842921,78.55820104752473
2004-09-14,881.67,1490.33,1527.29,1245.0,2550,894.0,959.9889999999999,882.2403333333334,7.339999999999918,23.917760486026367,49.465865370917875,78.28081003023254
2004-09-15,894.0,1496.0,1530.45,1261.0,2551,886.8571428571429,956.1666666666666,882.9884444444446,12.330000000000041,9.79126092372023,50.00196019143358,78.06520193152534
2004-09-16,871.67,1468.67,1503.54,1237.0,2552,883.0957142857143,952.0666666666667,883.5477777777778,-22.33000000000004,9.854443764358361,51.7482515668604,77.79834409112726
2004-09-17,874.67,1478.33,1510.93,1241.0,2553,880.0014285714285,950.0556666666666,884.1588888888889,3.0,8.281349383956288,53.5743807586736,77.50640871573508
2004-09-20,885.33,1488.0,1523.54,1252.0,2554,879.62,948.2443333333334,885.0070000000001,10.660000000000082,7.904456548899152,54.84125553046799,77.09125181646617
2004-09-21,885.33,1498.67,1532.54,1249.0,2555,881.0,945.6663333333332,885.932888888889,0.0,7.943061962080462,55.94642353876397,76.58183743727359
2004-09-22,902.33,1542.0,1569.11,1281.0,2556,885.0,944.6550000000001,887.0254444444446,17.0,10.62256560347636,56.461313013766585,76.09970266978738
2004-09-23,896.0,1534.33,1562.16,1271.0,2557,887.0471428571428,942.8773333333334,888.0328888888889,-6.330000000000041,11.236910480333902,57.144452950270214,75.60458300484441
2004-09-24,852.67,1473.0,1494.61,1220.0,2558,881.1428571428571,939.8886666666666,888.0736666666667,-43.33000000000004,16.568195148425445,59.47131042507208,75.58428083190964
2004-09-27,852.0,1468.67,1493.59,1213.0,2559,878.3328571428572,937.022,888.3736666666667,-0.6699999999999591,19.79616521306451,61.60009613738476,75.38444198338703
2004-09-28,848.0,1458.67,1486.03,1208.0,2560,874.5228571428572,933.4996666666666,888.7144444444444,-4.0,22.93607763203867,63.603876236405185,75.12856643535991
2004-09-29,855.0,1463.33,1490.09,1211.0,2561,870.1899999999999,929.7106666666666,889.021888888889,7.0,23.4140769623746,64.81078262422771,74.93089998656816
2004-09-30,856.0,1467.0,1497.63,1206.0,2562,866.0,924.4663333333333,889.3663333333334,1.0,22.87122573599024,64.17343614595268,74.70420357966803
2004-10-01,856.0,1465.67,1491.29,1203.0,2563,859.3814285714286,918.922,889.5885555555556,0.0,16.391311141951526,62.59250254758507,74.57330358783278
2004-10-04,849.0,1437.67,1465.85,1194.0,2564,852.6671428571428,912.8443333333332,889.4737777777777,-7.0,3.2489316925211478,60.103992218252145,74.62832791334435
2004-10-05,844.0,1437.33,1461.05,1187.0,2565,851.4285714285714,907.0,889.6663333333333,-5.0,4.6136443605367,57.875569439341234,74.48668421004736
2004-10-06,837.0,1422.0,1445.8,1176.0,2566,849.2857142857143,901.689,890.1552222222223,-7.0,7.11135912264338,56.69391929624696,73.98781684143596
2004-10-07,831.67,1409.0,1436.03,1169.0,2567,846.9528571428572,895.3556666666667,890.5996666666667,-5.330000000000041,9.780877115198154,53.34200025230083,73.50815448841516
2004-10-08,845.0,1438.67,1467.22,1181.0,2568,845.5242857142857,889.3333333333334,891.2588888888889,13.330000000000041,9.117426276340062,48.05941490401681,72.81937975851659
2004-10-11,867.0,1472.67,1505.43,1216.0,2569,847.0957142857143,884.3223333333334,892.1552222222223,22.0,11.782365151835155,41.66526749049309,72.00523068122378
2004-10-12,858.67,1453.67,1483.86,1206.0,2570,847.4771428571428,879.3113333333333,892.8071111111111,-8.330000000000041,12.155959737618913,34.59323182087702,71.42478306935863
2004-10-13,847.67,1446.33,1471.66,1199.0,2571,847.2871428571427,875.6003333333334,893.3034444444444,-11.0,12.138571736793283,31.591030861881816,70.94730898383679
2004-10-14,859.67,1470.0,1496.97,1208.0,2572,849.5257142857142,872.5226666666666,894.0367777777777,12.0,12.855096080460548,28.20767148439458,70.2435029076508
2004-10-15,852.33,1461.0,1489.86,1194.0,2573,851.7157142857142,869.3003333333334,894.7145555555555,-7.339999999999918,11.611192670776573,24.439910474872597,69.53204354119255
2004-10-18,858.33,1474.33,1499.9,1198.0,2574,855.5242857142857,866.4446666666666,895.4737777777777,6.0,7.6299887661299355,20.01519297638277,68.74440300940263
2004-10-19,849.67,1455.0,1483.55,1185.0,2575,856.1914285714286,864.8336666666668,895.8848888888889,-8.660000000000082,6.704437407585255,19.320724353320884,68.35317089452685
2004-10-20,834.67,1441.67,1469.38,1164.0,2576,851.5728571428572,862.7783333333333,896.0626666666667,-15.0,8.819723567625125,19.133394904498243,68.17065174326622
2004-10-21,834.67,1449.33,1477.97,1171.0,2577,848.1442857142857,861.0006666666667,896.3034444444444,0.0,10.163468661724544,19.18661547355581,67.91175667544341
2004-10-22,840.67,1460.33,1488.45,1177.0,2578,847.1442857142857,859.8340000000001,896.6997777777779,6.0,10.554750679410327,19.32746261233572,67.47560689459058
2004-10-25,838.67,1463.33,1493.51,1168.0,2579,844.1442857142857,858.6453333333334,897.0294444444445,-2.0,9.312505672722063,19.500987195676583,67.11382605695385
2004-10-26,843.0,1470.33,1499.39,1175.0,2580,842.8114285714286,857.3563333333334,897.4442222222224,4.330000000000041,8.584913955232844,19.202336510643825,66.6566577333078
2004-10-27,854.0,1484.33,1513.88,1190.0,2581,842.1928571428572,856.023,897.9627777777779,11.0,7.347155264174526,17.91583332669283,66.12716878672771
2004-10-28,862.67,1496.0,1527.7,1197.0,2582,844.0500000000001,855.723,898.5887777777779,8.669999999999959,10.513063302373707,17.719061847495013,65.51380020721642
2004-10-29,851.0,1478.33,1510.24,1185.0,2583,846.3828571428572,854.934,898.9962222222223,-11.669999999999959,9.877327091674752,17.3698427919604,65.09658966158364
2004-11-01,850.0,1469.33,1503.49,1180.0,2584,848.5728571428572,853.7563333333333,899.3147777777777,-1.0,8.442842558993691,16.409051640599152,64.7816407829787
2004-11-02,848.67,1472.0,1506.21,1186.0,2585,849.7157142857143,852.5343333333334,899.5407777777777,-1.330000000000041,7.703905626663561,15.304527318198982,64.56633949681549
2004-11-03,853.33,1477.67,1516.03,1186.0,2586,851.8100000000001,850.901,900.1147777777778,4.660000000000082,6.006302245680386,12.082502980449512,63.912807480684
2004-11-04,903.67,1580.33,1612.93,1252.0,2587,860.4771428571429,851.1566666666666,901.237,50.33999999999992,19.589376129492898,13.107389422305827,63.06365518669348
2004-11-05,926.0,1636.0,1666.08,1287.0,2588,870.7628571428571,853.6010000000001,902.737,22.33000000000004,31.1265747737019,18.939374666428204,62.00885220332322
2004-11-08,1002.67,1786.67,1812.78,1401.0,2589,890.762857142857,858.6233333333333,905.0777777777778,76.66999999999996,58.233984841125206,33.14783295906087,61.757453224000834
2004-11-09,1002.33,1806.0,1823.74,1410.0,2590,912.3814285714286,863.7676666666667,907.2888888888889,-0.33999999999991815,68.24195445339686,42.18571908080489,61.635924779881414
2004-11-10,954.0,1697.33,1719.93,1331.0,2591,927.2385714285714,867.0676666666667,908.6518888888888,-48.33000000000004,63.55746230212717,45.23795855655515,61.29270708115579
2004-11-11,971.33,1735.33,1752.33,1357.0,2592,944.7614285714286,870.912,910.2296666666666,17.33000000000004,54.55728806450307,49.00826386328488,61.05508453093144
2004-11-12,950.67,1704.67,1723.26,1328.0,2593,958.6671428571428,874.0676666666667,911.5445555555555,-20.660000000000082,36.92471833082087,51.021534242254994,60.63140029296842
2004-11-15,988.0,1753.33,1779.87,1375.0,2594,970.7142857142857,878.7010000000001,913.189,37.33000000000004,28.868680178337826,54.83544885096223,60.676177711569125
2004-11-16,958.33,1696.67,1726.41,1330.0,2595,975.3328571428572,882.5120000000001,914.4926666666667,-29.66999999999996,22.37963710930017,56.294108738104626,60.367392898764315
2004-11-17,908.33,1619.0,1644.17,1261.0,2596,961.8557142857144,884.8896666666667,915.014888888889,-50.0,30.20959773381734,55.809837748707885,60.10505167209234
2004-11-18,921.0,1618.67,1652.12,1273.0,2597,950.2371428571429,887.8673333333334,915.4407777777777,12.669999999999959,27.57354391097322,55.25272032203835,60.00901050746807
2004-11-19,904.0,1603.33,1632.83,1250.0,2598,943.0942857142857,889.8340000000001,915.6593333333335,-17.0,32.47658995705773,54.72175742032878,59.93019828906635
2004-11-22,890.0,1561.33,1598.55,1225.0,2599,931.4757142857143,890.6006666666667,915.5334444444445,-14.0,35.1311413882148,54.55166927076368,59.97252148231585
2004-11-23,902.0,1600.33,1634.76,1250.0,2600,924.5228571428571,892.0450000000001,915.6297777777779,12.0,35.513340551733904,54.24988426808256,59.943411760040206
2004-11-24,903.67,1607.33,1644.57,1250.0,2601,912.4757142857143,893.9116666666666,915.2705555555556,1.669999999999959,22.198883498317524,53.630252340343006,59.916833678986876
